obs_id,id,date_range_start,adopt_type,First_Detected_Domain,adopt_days,vr_type,online_spend,total_spend,dwell_time_median,CR_visit,store_quantity_city,average_open_hours,store_size,Sitemap_Size,rank,tech_spend,category
8280,354,2020/11/1,never,2022/2/24,0,Model Viewer,123,601.51,22,0.717948718,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8281,354,2020/10/1,never,2022/2/24,0,Model Viewer,39,682.94,55.5,0.642857143,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8282,354,2020/9/1,never,2022/2/24,0,Model Viewer,0,63.55,138,0.076923077,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8283,354,2020/8/1,never,2022/2/24,0,Model Viewer,140.85,177.85,106,0.058823529,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8284,354,2020/3/1,never,2022/2/24,0,Model Viewer,0,517.49,39,0.201438849,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8285,354,2020/2/1,never,2022/2/24,0,Model Viewer,0,1207.39,36,0.263473054,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8286,354,2020/1/1,never,2022/2/24,0,Model Viewer,0,533.42,39,0.094182825,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8287,354,2019/12/1,never,2022/2/24,0,Model Viewer,0,1233.1,35,0.088942308,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8288,354,2019/11/1,never,2022/2/24,0,Model Viewer,0,603.72,39.5,0.10326087,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8289,354,2019/10/1,never,2022/2/24,0,Model Viewer,0,721.55,32,0.104225352,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8290,354,2019/8/1,never,2022/2/24,0,Model Viewer,0,486.59,25,0.1,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8291,354,2019/7/1,never,2022/2/24,0,Model Viewer,0,618.18,31,0.122905028,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8292,354,2019/6/1,never,2022/2/24,0,Model Viewer,109.74,586.96,34.5,0.101648352,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8293,354,2019/5/1,never,2022/2/24,0,Model Viewer,0,472.01,32,0.077694236,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8294,354,2019/4/1,never,2022/2/24,0,Model Viewer,0,541.32,34,0.067085954,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8295,354,2019/3/1,never,2022/2/24,0,Model Viewer,0,698.71,42,0.047808765,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8296,354,2019/2/1,never,2022/2/24,0,Model Viewer,0,487.12,44,0.079487179,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8297,354,2019/1/1,never,2022/2/24,0,Model Viewer,0,668.91,57,0.07966457,1,10,15115,,1490172,"$1,000 ",Business And Industrial
8298,355,2021/11/1,never,2022/9/29,0,Model Viewer,0,2921.13,46,0.378238342,1,,937,199,5897428,$100 ,Food And Drink
8299,355,2021/10/1,never,2022/9/29,0,Model Viewer,0,2511.67,22,0.327272727,1,,937,199,5897428,$100 ,Food And Drink
8300,355,2021/9/1,never,2022/9/29,0,Model Viewer,0,2655.78,27,0.331034483,1,,937,199,5897428,$100 ,Food And Drink
8301,355,2021/8/1,never,2022/9/29,0,Model Viewer,0,2277.58,31,0.366666667,1,,937,199,5897428,$100 ,Food And Drink
8302,355,2021/7/1,never,2022/9/29,0,Model Viewer,0,1885.41,34.5,0.353333333,1,,937,199,5897428,$100 ,Food And Drink
8303,355,2021/5/1,never,2022/9/29,0,Model Viewer,0,3173.92,27,0.361502347,1,,937,199,5897428,$100 ,Food And Drink
8304,355,2021/4/1,never,2022/9/29,0,Model Viewer,0,3561.34,37.5,0.412087912,1,,937,199,5897428,$100 ,Food And Drink
8305,355,2021/3/1,never,2022/9/29,0,Model Viewer,0,3375.24,23,0.567901235,1,,937,199,5897428,$100 ,Food And Drink
8306,355,2021/2/1,never,2022/9/29,0,Model Viewer,0,3028.35,31,0.323076923,1,,937,199,5897428,$100 ,Food And Drink
8307,355,2021/1/1,never,2022/9/29,0,Model Viewer,0,1342.64,35,0.298507463,1,,937,199,5897428,$100 ,Food And Drink
8308,355,2022/1/1,never,2022/9/29,0,Model Viewer,0,1482.08,28,0.273972603,1,,937,199,5897428,$100 ,Food And Drink
8309,355,2022/2/1,never,2022/9/29,0,Model Viewer,0,2063.46,34,0.344262295,1,,937,199,5897428,$100 ,Food And Drink
8310,355,2022/9/1,never,2022/9/29,0,Model Viewer,0,2158.71,72.5,0.353448276,1,,937,199,5897428,$100 ,Food And Drink
8311,355,2022/8/1,never,2022/9/29,0,Model Viewer,0,2475.19,60,0.547368421,1,,937,199,5897428,$100 ,Food And Drink
8312,355,2022/6/1,never,2022/9/29,0,Model Viewer,0,1928.59,60,0.368421053,1,,937,199,5897428,$100 ,Food And Drink
8313,355,2022/5/1,never,2022/9/29,0,Model Viewer,0,1835.16,55,0.277456647,1,,937,199,5897428,$100 ,Food And Drink
8314,355,2022/4/1,never,2022/9/29,0,Model Viewer,0,2274.39,51,0.32,1,,937,199,5897428,$100 ,Food And Drink
8315,355,2022/3/1,never,2022/9/29,0,Model Viewer,0,1709.89,72.5,0.4140625,1,,937,199,5897428,$100 ,Food And Drink
8316,355,2022/10/1,adopt,2022/9/29,2 days 00:00:00,Model Viewer,0,2457.83,81,0.304054054,1,,937,199,5897428,$100 ,Food And Drink
8317,355,2020/12/1,never,2022/9/29,0,Model Viewer,0,4458.67,25,0.460732984,1,,937,199,5897428,$100 ,Food And Drink
8318,355,2020/11/1,never,2022/9/29,0,Model Viewer,0,2858.64,26,0.454545455,1,,937,199,5897428,$100 ,Food And Drink
8319,355,2020/10/1,never,2022/9/29,0,Model Viewer,0,2630.88,46,0.366120219,1,,937,199,5897428,$100 ,Food And Drink
8320,355,2020/9/1,never,2022/9/29,0,Model Viewer,0,2280.15,41,0.359281437,1,,937,199,5897428,$100 ,Food And Drink
8321,355,2020/8/1,never,2022/9/29,0,Model Viewer,0,2023.62,37,0.295597484,1,,937,199,5897428,$100 ,Food And Drink
8322,355,2020/7/1,never,2022/9/29,0,Model Viewer,0,932.42,32.5,0.148809524,1,,937,199,5897428,$100 ,Food And Drink
8323,355,2019/12/1,never,2022/9/29,0,Model Viewer,0,74.56,29,0.005540166,1,,937,199,5897428,$100 ,Food And Drink
8324,355,2019/10/1,never,2022/9/29,0,Model Viewer,0,80.6,40,0.021645022,1,,937,199,5897428,$100 ,Food And Drink
8325,355,2019/8/1,never,2022/9/29,0,Model Viewer,0,223.73,46,0.006472492,1,,937,199,5897428,$100 ,Food And Drink
8326,355,2019/5/1,never,2022/9/29,0,Model Viewer,0,127.17,44,0.00931677,1,,937,199,5897428,$100 ,Food And Drink
8327,355,2019/4/1,never,2022/9/29,0,Model Viewer,0,46.55,38,0.01010101,1,,937,199,5897428,$100 ,Food And Drink
8328,356,2021/11/1,never,2022/2/24,0,Model Viewer,0,178.66,48.5,0.031914894,1,5.714285714,95,,6200157,$250 ,Business And Industrial
8329,356,2019/10/1,never,2022/2/24,0,Model Viewer,0,19.56,61,0.006349206,1,5.714285714,95,,6200157,$250 ,Business And Industrial
8330,356,2019/5/1,never,2022/2/24,0,Model Viewer,0,170.9,57.5,0.022522523,1,5.714285714,95,,6200157,$250 ,Business And Industrial
8331,357,2021/11/1,never,2022/2/23,0,Model Viewer,0,752.29,168.5,0.1015625,1,6.571428571,562,,1923990,$100 ,Home And Garden
8332,357,2021/10/1,never,2022/2/23,0,Model Viewer,0,290.66,154,0.125,1,6.571428571,562,,1923990,$100 ,Home And Garden
8333,357,2021/9/1,never,2022/2/23,0,Model Viewer,0,301.39,115,0.120879121,1,6.571428571,562,,1923990,$100 ,Home And Garden
8334,357,2021/8/1,never,2022/2/23,0,Model Viewer,0,898.22,163,0.364705882,1,6.571428571,562,,1923990,$100 ,Home And Garden
8335,357,2021/7/1,never,2022/2/23,0,Model Viewer,0,1088.16,59.5,0.407894737,1,6.571428571,562,,1923990,$100 ,Home And Garden
8336,357,2021/5/1,never,2022/2/23,0,Model Viewer,0,1368.68,29.5,0.322916667,1,6.571428571,562,,1923990,$100 ,Home And Garden
8337,357,2021/4/1,never,2022/2/23,0,Model Viewer,0,1582.55,34,0.307017544,1,6.571428571,562,,1923990,$100 ,Home And Garden
8338,357,2021/3/1,never,2022/2/23,0,Model Viewer,0,1069.56,41,0.217741935,1,6.571428571,562,,1923990,$100 ,Home And Garden
8339,357,2021/2/1,never,2022/2/23,0,Model Viewer,0,265.9,33,0.101123596,1,6.571428571,562,,1923990,$100 ,Home And Garden
8340,357,2021/1/1,never,2022/2/23,0,Model Viewer,0,695.47,56,0.246575342,1,6.571428571,562,,1923990,$100 ,Home And Garden
8341,357,2022/1/1,never,2022/2/23,0,Model Viewer,0,529.79,150.5,0.098360656,1,6.571428571,562,,1923990,$100 ,Home And Garden
8342,357,2022/2/1,never,2022/2/23,0,Model Viewer,0,386.24,153,0.097744361,1,6.571428571,562,,1923990,$100 ,Home And Garden
8343,357,2022/9/1,adopt,2022/2/23,190 days 00:00:00,Model Viewer,0,952.39,144.5,0.434782609,1,6.571428571,562,,1923990,$100 ,Home And Garden
8344,357,2022/8/1,adopt,2022/2/23,159 days 00:00:00,Model Viewer,0,465.46,177.5,0.525,1,6.571428571,562,,1923990,$100 ,Home And Garden
8345,357,2022/6/1,adopt,2022/2/23,98 days 00:00:00,Model Viewer,0,729.56,170,0.256410256,1,6.571428571,562,,1923990,$100 ,Home And Garden
8346,357,2022/5/1,adopt,2022/2/23,67 days 00:00:00,Model Viewer,0,2653,123,0.265734266,1,6.571428571,562,,1923990,$100 ,Home And Garden
8347,357,2022/4/1,adopt,2022/2/23,37 days 00:00:00,Model Viewer,0,559.31,164.5,0.129310345,1,6.571428571,562,,1923990,$100 ,Home And Garden
8348,357,2022/3/1,adopt,2022/2/23,6 days 00:00:00,Model Viewer,0,1082.83,162.5,0.11038961,1,6.571428571,562,,1923990,$100 ,Home And Garden
8349,357,2022/10/1,adopt,2022/2/23,220 days 00:00:00,Model Viewer,0,853.14,288,0.594594595,1,6.571428571,562,,1923990,$100 ,Home And Garden
8350,357,2020/12/1,never,2022/2/23,0,Model Viewer,0,1013.33,26,0.362318841,1,6.571428571,562,,1923990,$100 ,Home And Garden
8351,357,2020/11/1,never,2022/2/23,0,Model Viewer,0,1191.2,31,0.246575342,1,6.571428571,562,,1923990,$100 ,Home And Garden
8352,357,2020/10/1,never,2022/2/23,0,Model Viewer,0,573.7,29,0.118644068,1,6.571428571,562,,1923990,$100 ,Home And Garden
8353,357,2020/9/1,never,2022/2/23,0,Model Viewer,0,839.21,33.5,0.20754717,1,6.571428571,562,,1923990,$100 ,Home And Garden
8354,357,2020/8/1,never,2022/2/23,0,Model Viewer,0,536.78,26,0.193277311,1,6.571428571,562,,1923990,$100 ,Home And Garden
8355,357,2020/7/1,never,2022/2/23,0,Model Viewer,0,881.82,24,0.25,1,6.571428571,562,,1923990,$100 ,Home And Garden
8356,357,2020/6/1,never,2022/2/23,0,Model Viewer,0,1395.65,30,0.443181818,1,6.571428571,562,,1923990,$100 ,Home And Garden
8357,357,2020/5/1,never,2022/2/23,0,Model Viewer,0,632.49,21,0.12987013,1,6.571428571,562,,1923990,$100 ,Home And Garden
8358,357,2020/4/1,never,2022/2/23,0,Model Viewer,0,281.17,27,0.028985507,1,6.571428571,562,,1923990,$100 ,Home And Garden
8359,357,2020/3/1,never,2022/2/23,0,Model Viewer,0,760.04,95,0.107142857,1,6.571428571,562,,1923990,$100 ,Home And Garden
8360,357,2020/2/1,never,2022/2/23,0,Model Viewer,0,266.64,123.5,0.03626943,1,6.571428571,562,,1923990,$100 ,Home And Garden
8361,357,2020/1/1,never,2022/2/23,0,Model Viewer,0,417.71,120,0.02994012,1,6.571428571,562,,1923990,$100 ,Home And Garden
8362,357,2019/12/1,never,2022/2/23,0,Model Viewer,0,420.58,103,0.048859935,1,6.571428571,562,,1923990,$100 ,Home And Garden
8363,357,2019/11/1,never,2022/2/23,0,Model Viewer,0,504.51,128,0.056390977,1,6.571428571,562,,1923990,$100 ,Home And Garden
8364,357,2019/10/1,never,2022/2/23,0,Model Viewer,0,249.62,159,0.026706231,1,6.571428571,562,,1923990,$100 ,Home And Garden
8365,357,2019/8/1,never,2022/2/23,0,Model Viewer,0,289.83,121,0.042402827,1,6.571428571,562,,1923990,$100 ,Home And Garden
8366,357,2019/7/1,never,2022/2/23,0,Model Viewer,0,764.72,90,0.070234114,1,6.571428571,562,,1923990,$100 ,Home And Garden
8367,357,2019/6/1,never,2022/2/23,0,Model Viewer,0,917.05,81.5,0.102189781,1,6.571428571,562,,1923990,$100 ,Home And Garden
8368,357,2019/5/1,never,2022/2/23,0,Model Viewer,0,2011.36,91.5,0.13172043,1,6.571428571,562,,1923990,$100 ,Home And Garden
8369,357,2019/4/1,never,2022/2/23,0,Model Viewer,0,628.06,103.5,0.076023392,1,6.571428571,562,,1923990,$100 ,Home And Garden
8370,357,2019/3/1,never,2022/2/23,0,Model Viewer,0,360.06,109,0.035812672,1,6.571428571,562,,1923990,$100 ,Home And Garden
8371,357,2019/2/1,never,2022/2/23,0,Model Viewer,0,99,101,0.028985507,1,6.571428571,562,,1923990,$100 ,Home And Garden
8372,357,2019/1/1,never,2022/2/23,0,Model Viewer,0,320.96,128,0.038348083,1,6.571428571,562,,1923990,$100 ,Home And Garden
8373,358,2021/11/1,never,2022/2/23,0,Model Viewer,8341.95,10268.05,58,0.67826087,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8374,358,2021/10/1,never,2022/2/23,0,Model Viewer,1668.67,1933.37,53,0.03514377,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8375,358,2021/9/1,never,2022/2/23,0,Model Viewer,514.97,1006.47,64,0.032894737,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8376,358,2021/8/1,never,2022/2/23,0,Model Viewer,745,1423.15,83,0.029411765,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8377,358,2021/7/1,never,2022/2/23,0,Model Viewer,521.99,521.99,61,0.01025641,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8378,358,2021/5/1,never,2022/2/23,0,Model Viewer,0,4533.89,81,0.120879121,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8379,358,2021/4/1,never,2022/2/23,0,Model Viewer,0,3142.34,42,0.12195122,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8380,358,2021/3/1,never,2022/2/23,0,Model Viewer,0,2204.91,58,0.132653061,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8381,358,2021/2/1,never,2022/2/23,0,Model Viewer,0,2569.64,119,0.1875,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8382,358,2021/1/1,never,2022/2/23,0,Model Viewer,0,1493.83,67,0.105882353,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8383,358,2022/1/1,never,2022/2/23,0,Model Viewer,0,2243.14,131,0.093457944,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8384,358,2022/2/1,never,2022/2/23,0,Model Viewer,0,1697.12,102,0.075,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8385,358,2022/8/1,adopt,2022/2/23,159 days 00:00:00,Model Viewer,0,595.79,436,0.064516129,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8386,358,2022/5/1,adopt,2022/2/23,67 days 00:00:00,Model Viewer,0,561.07,65,0.016304348,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8387,358,2022/4/1,adopt,2022/2/23,37 days 00:00:00,Model Viewer,0,859.5,77,0.081395349,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8388,358,2022/3/1,adopt,2022/2/23,6 days 00:00:00,Model Viewer,0,2272.05,69.5,0.073863636,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8389,358,2022/10/1,adopt,2022/2/23,220 days 00:00:00,Model Viewer,0,100.79,30,0.048780488,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8390,358,2020/12/1,never,2022/2/23,0,Model Viewer,0,940.21,107,0.070707071,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8391,358,2020/11/1,never,2022/2/23,0,Model Viewer,0,3638.06,141,0.274725275,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8392,358,2020/10/1,never,2022/2/23,0,Model Viewer,0,1647.32,68,0.033962264,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8393,358,2020/9/1,never,2022/2/23,0,Model Viewer,0,758.47,78,0.038709677,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8394,358,2020/8/1,never,2022/2/23,0,Model Viewer,0,696.42,80.5,0.054878049,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8395,358,2020/7/1,never,2022/2/23,0,Model Viewer,0,495.98,76,0.064039409,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8396,358,2020/6/1,never,2022/2/23,0,Model Viewer,0,394.26,122,0.026666667,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8397,358,2020/5/1,never,2022/2/23,0,Model Viewer,0,1939.77,121,0.2,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8398,358,2020/4/1,never,2022/2/23,0,Model Viewer,0,1192.99,115,0.40625,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8399,358,2020/1/1,never,2022/2/23,0,Model Viewer,0,493.12,165,0.031746032,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8400,358,2019/12/1,never,2022/2/23,0,Model Viewer,0,1126.08,133,0.044776119,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8401,358,2019/11/1,never,2022/2/23,0,Model Viewer,0,2429.73,54.5,0.096774194,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8402,358,2019/10/1,never,2022/2/23,0,Model Viewer,0,1224.85,61,0.01572327,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8403,358,2019/8/1,never,2022/2/23,0,Model Viewer,0,1333.97,82,0.012698413,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8404,358,2019/7/1,never,2022/2/23,0,Model Viewer,0,539.15,82,0.012765957,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8405,358,2019/6/1,never,2022/2/23,0,Model Viewer,0,753.9,100,0.011811024,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8406,358,2019/3/1,never,2022/2/23,0,Model Viewer,0,518.16,168,0.021582734,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8407,358,2019/1/1,never,2022/2/23,0,Model Viewer,0,1170,100,0.044247788,1,8.571428571,1182,,868618,"$2,000 ",Style And Fashion
8408,359,2021/11/1,never,2022/3/15,0,Model Viewer,0,691.68,60,0.071428571,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8409,359,2021/10/1,never,2022/3/15,0,Model Viewer,0,134.32,61,0.023622047,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8410,359,2021/9/1,never,2022/3/15,0,Model Viewer,0,341.77,59.5,0.083333333,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8411,359,2021/8/1,never,2022/3/15,0,Model Viewer,0,324.51,69.5,0.025,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8412,359,2021/7/1,never,2022/3/15,0,Model Viewer,0,324.51,67,0.01986755,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8413,359,2021/4/1,never,2022/3/15,0,Model Viewer,0,268.64,71,0.040816327,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8414,359,2021/3/1,never,2022/3/15,0,Model Viewer,0,68,79,0.015625,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8415,359,2020/11/1,never,2022/3/15,0,Model Viewer,0,68,79,0.015384615,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8416,359,2020/9/1,never,2022/3/15,0,Model Viewer,0,890,69,0.074626866,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8417,359,2020/8/1,never,2022/3/15,0,Model Viewer,0,758,71.5,0.094339623,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8418,359,2020/4/1,never,2022/3/15,0,Model Viewer,0,413.5,411,0.125,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8419,359,2020/3/1,never,2022/3/15,0,Model Viewer,0,3365.03,65,0.542635659,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8420,359,2020/2/1,never,2022/3/15,0,Model Viewer,0,6560.84,60,0.512820513,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8421,359,2020/1/1,never,2022/3/15,0,Model Viewer,0,6914.31,60,0.381270903,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8422,359,2019/12/1,never,2022/3/15,0,Model Viewer,0,6191.94,52,0.342192691,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8423,359,2019/11/1,never,2022/3/15,0,Model Viewer,0,7530.57,57,0.527586207,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8424,359,2019/10/1,never,2022/3/15,0,Model Viewer,0,7849.72,56,0.481927711,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8425,359,2019/8/1,never,2022/3/15,0,Model Viewer,0,4982.86,55,0.395744681,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8426,359,2019/7/1,never,2022/3/15,0,Model Viewer,0,4970.54,61,0.456066946,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8427,359,2019/6/1,never,2022/3/15,0,Model Viewer,0,5417.07,60,0.408536585,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8428,359,2019/5/1,never,2022/3/15,0,Model Viewer,0,6071.46,58.5,0.525,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8429,359,2019/4/1,never,2022/3/15,0,Model Viewer,0,4921.66,59,0.550943396,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8430,359,2019/3/1,never,2022/3/15,0,Model Viewer,0,3536.08,60,0.385542169,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8431,359,2019/2/1,never,2022/3/15,0,Model Viewer,0,4705.28,60,0.465306122,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8432,359,2019/1/1,never,2022/3/15,0,Model Viewer,0,5582.27,59.5,0.574074074,1,9.714285714,3812,,6318526,"$2,000 ",Technology And Computing
8433,360,2021/11/1,never,2022/8/14,0,Model Viewer,0,38.62,247,0.017094017,1,5.714285714,1284,,415960,"$5,000 ",Business And Industrial
8434,360,2021/10/1,never,2022/8/14,0,Model Viewer,0,82.35,289.5,0.059210526,1,5.714285714,1284,,415960,"$5,000 ",Business And Industrial
8435,360,2021/8/1,never,2022/8/14,0,Model Viewer,0,65.33,434,0.020979021,1,5.714285714,1284,,415960,"$5,000 ",Business And Industrial
8436,360,2021/7/1,never,2022/8/14,0,Model Viewer,0,271.89,342,0.016574586,1,5.714285714,1284,,415960,"$5,000 ",Business And Industrial
8437,360,2022/1/1,never,2022/8/14,0,Model Viewer,0,23.26,253,0.016528926,1,5.714285714,1284,,415960,"$5,000 ",Business And Industrial
8438,360,2022/2/1,never,2022/8/14,0,Model Viewer,0,184.12,227.5,0.055555556,1,5.714285714,1284,,415960,"$5,000 ",Business And Industrial
8439,360,2022/9/1,adopt,2022/8/14,18 days 00:00:00,Model Viewer,0,11.98,273,0.012903226,1,5.714285714,1284,,415960,"$5,000 ",Business And Industrial
8440,360,2022/5/1,never,2022/8/14,0,Model Viewer,0,347.38,186,0.033557047,1,5.714285714,1284,,415960,"$5,000 ",Business And Industrial
8441,360,2022/4/1,never,2022/8/14,0,Model Viewer,0,153.43,339,0.046511628,1,5.714285714,1284,,415960,"$5,000 ",Business And Industrial
8442,360,2020/11/1,never,2022/8/14,0,Model Viewer,0,13.73,152,0.022988506,1,5.714285714,1284,,415960,"$5,000 ",Business And Industrial
8443,360,2020/10/1,never,2022/8/14,0,Model Viewer,0,150.7,151,0.021276596,1,5.714285714,1284,,415960,"$5,000 ",Business And Industrial
8444,360,2020/5/1,never,2022/8/14,0,Model Viewer,0,50,85.5,0.005154639,1,5.714285714,2084,,415960,"$5,000 ",Business And Industrial
8445,360,2020/2/1,never,2022/8/14,0,Model Viewer,0,95.8,266,0.005788712,1,5.714285714,1284,,415960,"$5,000 ",Business And Industrial
